Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1997,1.48,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1996,1.5,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1995,1.48,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1994,1.49,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1993,1.51,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1992,1.58,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1991,1.58,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1990,1.58,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1989,1.56,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1988,1.57,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1987,1.52,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1986,1.53,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1985,1.52,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1984,1.53,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1983,1.52,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1982,1.56,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1981,1.55,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1980,1.55,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1979,1.52,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1978,1.51,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1977,1.53,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1976,1.55,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1975,1.61,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1974,1.73,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1973,1.81,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1972,1.91,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1971,2.04,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1970,2.1,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1969,2.19,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1968,2.29,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1967,2.39,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1966,2.5,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1965,2.59,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1964,2.66,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1963,2.65,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1962,2.58,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1961,2.52,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Switzerland,CHE,1960,2.44,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2019,2.771,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2018,2.808,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2017,2.847,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2016,2.889,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2015,2.94,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2014,3.005,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2013,3.085,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2012,3.181,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2011,3.29,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2010,3.404,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2009,3.514,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2008,3.613,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2007,3.696,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2006,3.762,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2005,3.814,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2004,3.857,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2003,3.899,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2002,3.948,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2001,4.007,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2000,4.076,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1999,4.152,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1998,4.232,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1997,4.314,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1996,4.402,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1995,4.501,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1994,4.617,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1993,4.757,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1992,4.92,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1991,5.106,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1990,5.309,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1989,5.526,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1988,5.746,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1987,5.962,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1986,6.168,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1985,6.359,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1984,6.534,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1983,6.695,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1982,6.843,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1981,6.976,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1980,7.094,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1979,7.197,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1978,7.285,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1977,7.359,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1976,7.422,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1975,7.472,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1974,7.51,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1973,7.537,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1972,7.556,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1971,7.566,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1970,7.572,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1969,7.574,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1968,7.574,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1967,7.572,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1966,7.569,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1965,7.564,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1964,7.555,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1963,7.541,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1962,7.522,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1961,7.497,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,1960,7.467,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2019,3.556,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2018,3.585,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2017,3.606,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2016,3.618,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2015,3.623,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2014,3.621,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2013,3.615,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2012,3.608,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2011,3.603,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2010,3.599,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2009,3.596,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2008,3.594,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2007,3.595,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2006,3.602,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2005,3.619,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2004,3.652,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2003,3.703,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2002,3.773,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2001,3.862,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2000,3.967,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1999,4.084,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1998,4.207,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1997,4.332,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1996,4.456,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1995,4.58,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1994,4.705,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1993,4.834,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1992,4.967,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1991,5.1,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1990,5.225,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1989,5.336,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1988,5.427,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1987,5.495,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1986,5.543,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1985,5.573,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1984,5.588,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1983,5.599,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1982,5.613,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1981,5.64,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1980,5.688,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1979,5.77,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1978,5.885,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1977,6.029,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1976,6.197,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1975,6.376,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1974,6.553,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1973,6.714,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1972,6.845,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1971,6.943,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1970,7.003,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1969,7.031,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1968,7.035,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1967,7.024,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1966,6.999,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1965,6.962,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1964,6.911,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1963,6.844,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1962,6.76,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1961,6.661,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1960,6.547,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2019,4.832,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2018,4.892,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2017,4.953,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2016,5.015,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2015,5.079,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2014,5.146,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2013,5.215,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2012,5.287,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2011,5.358,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2010,5.427,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2009,5.489,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2008,5.542,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2007,5.584,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2006,5.616,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2005,5.638,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2004,5.651,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2003,5.659,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2002,5.666,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2001,5.675,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2000,5.689,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1999,5.711,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1998,5.741,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1997,5.78,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1996,5.828,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1995,5.883,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1994,5.946,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1993,6.013,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1992,6.081,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1991,6.148,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1990,6.213,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1989,6.273,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1988,6.328,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1987,6.379,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1986,6.424,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1985,6.465,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1984,6.504,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1983,6.542,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1982,6.58,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1981,6.618,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1980,6.653,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1979,6.685,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1978,6.711,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1977,6.73,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1976,6.743,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1975,6.751,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1974,6.755,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1973,6.758,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1972,6.761,female
